"user_id" "item_id" "y"
"1950" 3303763 28955520 0
"1951" 3303763 339420200 0
"1952" 139766625 190777407 0
"1953" 58335778 139422361 0
"1954" 58335778 212170534 0
"1955" 69387053 196330541 0
"1956" 69387053 167086888 0
"1957" 69387053 98380071 0
"1958" 69387053 4195790 0
"1959" 69387053 287256231 0
"1960" 69387053 240286212 0
"1961" 69387053 116746858 0
"1962" 69387053 25580961 0
"1963" 69387053 124864458 0
"1964" 69387053 161812721 0
"1965" 69387053 112972541 0
"1966" 69387053 294265731 0
"1967" 69387053 91750517 0
"1968" 69387053 51104874 0
"1969" 41766996 275774520 0
"1970" 23569993 302263374 0
"1971" 23569993 296559734 0
"1972" 114822510 56913325 0
"1973" 123337404 158451929 0
"1974" 123337404 219784614 0
"1975" 123337404 283787446 0
"1976" 123337404 221983518 0
"1977" 123337404 140247413 0
"1978" 123337404 160618984 0
"1979" 123337404 364602983 0
"1980" 123337404 369028601 0
"1981" 123337404 10052189 0
"1982" 123337404 369503513 0
"1983" 123337404 39340165 0
"1984" 123337404 197489806 0
"1985" 123337404 171917286 0
"1986" 123337404 14909638 0
"1987" 123337404 143754728 0
"1988" 123337404 310658230 0
"1989" 74597638 343617510 0
"1990" 74597638 51866458 0
"1991" 137669809 294406245 0
"1992" 137669809 181723795 0
"1993" 115981262 165715352 0
"1994" 115981262 376969523 0
"1995" 115981262 148482132 0
"1996" 115981262 283824862 0
"1997" 115981262 328775339 0
"1998" 115981262 244183686 0
"1999" 115981262 259180626 0
"2000" 115981262 305434770 0
"2001" 115981262 335074931 0
"2002" 115981262 180335583 0
"2003" 115981262 64056016 0
"2004" 112548251 24628615 0
"2005" 82595029 52900329 0
"2006" 82595029 364962016 0
"2007" 82595029 213678931 0
"2008" 48638352 20341923 0
"2009" 75992430 323043856 0
"2010" 102332975 365995025 0
"2011" 48995879 99847553 0
"2012" 48995879 343203374 0
"2013" 48995879 178307678 0
"2014" 61985804 380923323 0
"2015" 61985804 3167054 0
"2016" 61985804 81686588 0
"2017" 61985804 226928036 0
"2018" 61985804 122826455 0
"2019" 140909144 188075869 0
"2020" 135791933 188730671 0
"2021" 135791933 18730664 0
"2022" 135791933 295275199 0
"2023" 135791933 7424859 0
"2024" 135791933 289301682 0
"2025" 135791933 248312527 0
"2026" 17516380 85299256 0
"2027" 112994827 42628829 0
"2028" 112994827 13982267 0
"2029" 112994827 318721571 0
"2030" 112994827 234440775 0
"2031" 112994827 235521228 0
"2032" 74261240 6299197 0
"2033" 74261240 323774813 0
"2034" 74261240 358009646 0
"2035" 74261240 276066459 0
"2036" 74261240 247150761 0
"2037" 74261240 321495071 0
"2038" 74261240 197280692 0
"2039" 74261240 311697897 0
"2040" 74261240 299260493 0
"2041" 74261240 292323204 0
"2042" 74261240 260596604 0
"2043" 103748797 211775133 0
"2044" 103748797 73300400 0
"2045" 117982961 158062865 0
"2046" 69918931 400152853 0
"2047" 69918931 14136232 0
"2048" 69918931 25379562 0
"2049" 69918931 167074648 0
"2050" 69918931 333028913 0
"2051" 69918931 52529775 0
"2052" 69918931 39622653 0
"2053" 69918931 385247783 0
"2054" 131404662 220018954 0
"2055" 131404662 168292896 0
"2056" 131404662 142057301 0
"2057" 131404662 259850002 0
"2058" 131404662 254031767 0
"2059" 131404662 231182998 0
"2060" 135118073 62484127 0
"2061" 135118073 109452289 0
"2062" 135118073 329262397 0
"2063" 135118073 393948391 0
"2064" 135118073 162532839 0
"2065" 135118073 339116307 0
"2066" 135118073 237301798 0
"2067" 69439146 102698053 0
"2068" 69439146 396232239 0
"2069" 112576684 70810974 0
"2070" 129752792 197343071 0
"2071" 129752792 402690704 0
"2072" 129752792 172650941 0
"2073" 129752792 70157650 0
"2074" 106733895 98723089 0
"2075" 106733895 122878401 0
"2076" 106733895 271954083 0
"2077" 106733895 142188576 0
"2078" 106733895 338963036 0
"2079" 106733895 103729114 0
"2080" 106733895 87233607 0
"2081" 106733895 175622773 0
"2082" 3750447 95867699 0
"2083" 3750447 372665783 0
"2084" 3750447 378423801 0
"2085" 3750447 64867259 0
"2086" 3750447 73762903 0
"2087" 3750447 226691989 0
"2088" 46722887 260139451 0
"2089" 134341423 95875607 0
"2090" 134341423 224861726 0
"2091" 134341423 25121239 0
"2092" 134341423 135097925 0
"2093" 134341423 286961421 0
"2094" 134341423 68411921 0
"2095" 134341423 362483163 0
"2096" 129620952 239711548 0
"2097" 52993887 215390193 0
"2098" 75695028 140522918 0
"2099" 120962167 332971405 0
"2100" 126958109 303625840 0
"2101" 126958109 44375378 0
"2102" 66805194 268784471 0
"2103" 66805194 165952128 0
"2104" 22232670 339984724 0
"2105" 69288209 118121784 0
"2106" 69288209 64540653 0
"2107" 69288209 145760031 0
"2108" 69288209 360503590 0
"2109" 69288209 68609332 0
"2110" 69288209 396671144 0
"2111" 69288209 24019131 0
"2112" 69288209 339501828 0
"2113" 69288209 275572283 0
"2114" 24709928 79247753 0
"2115" 19236259 263933227 0
"2116" 51974486 259013587 0
"2117" 59397714 145289989 0
"2118" 118800259 316555195 0
"2119" 141569149 225753512 0
"2120" 141569149 115761748 0
"2121" 55375656 49002319 0
"2122" 93355152 212218661 0
"2123" 93355152 129476226 0
"2124" 93355152 183322931 0
"2125" 93355152 401271503 0
"2126" 93355152 69840714 0
"2127" 93355152 262340309 0
"2128" 93355152 198272489 0
"2129" 93355152 70726217 0
"2130" 93355152 280643620 0
"2131" 93355152 1046852 0
"2132" 85525551 106693181 0
"2133" 115479287 172491229 0
"2134" 99834781 242787498 0
"2135" 50918155 331681820 0
"2136" 111366157 30196220 0
"2137" 111366157 355478538 0
"2138" 43392301 354519855 0
"2139" 43392301 276183381 0
"2140" 43392301 378288372 0
"2141" 43392301 101791215 0
"2142" 43392301 125467634 0
"2143" 15342990 198176152 0
"2144" 138648106 89611220 0
"2145" 1972513 273986105 0
"2146" 1972513 335459628 0
"2147" 1972513 189414521 0
"2148" 1972513 379860918 0
"2149" 1972513 140772475 0
"2150" 1972513 290778758 0
"2151" 1972513 358097620 0
"2152" 1972513 234180115 0
"2153" 1972513 388277597 0
"2154" 1972513 169917473 0
"2155" 1972513 326234211 0
"2156" 39215700 308020131 0
"2157" 39215700 217764406 0
"2158" 39215700 383066240 0
"2159" 39215700 112727173 0
"2160" 39215700 194888532 0
"2161" 39215700 395113923 0
"2162" 39215700 94250440 0
"2163" 39215700 356085242 0
"2164" 18473301 174816455 0
"2165" 18473301 178764330 0
"2166" 18473301 209084724 0
"2167" 18473301 302535947 0
"2168" 18473301 353462452 0
"2169" 18473301 396653200 0
"2170" 32400706 137565703 0
"2171" 66584046 381432050 0
"2172" 66584046 117911713 0
"2173" 66584046 16836123 0
"2174" 50201629 118947995 0
"2175" 125828584 248105133 0
"2176" 106484878 303205878 0
"2177" 50712960 392722270 0
"2178" 52895501 271284311 0
"2179" 52895501 329339266 0
"2180" 48583253 124828516 0
"2181" 48583253 234271060 0
"2182" 31810270 400954506 0
"2183" 27512670 321867565 0
"2184" 27512670 212488165 0
"2185" 82009033 116337098 0
"2186" 82009033 24632240 0
"2187" 82009033 85267273 0
"2188" 82009033 398563204 0
"2189" 130000821 128349585 0
"2190" 110774856 239795801 0
"2191" 19785023 314471462 0
"2192" 19785023 364173744 0
"2193" 43023889 133594874 0
"2194" 43023889 84394667 0
"2195" 71618587 204442513 0
"2196" 71618587 293103308 0
"2197" 71618587 197743223 0
"2198" 71618587 9819823 0
"2199" 71618587 198007494 0
"2200" 16288988 300703107 0
"2201" 16288988 244792198 0
"2202" 16288988 395074329 0
"2203" 11121474 172039815 0
"2204" 11121474 54146777 0
"2205" 11121474 6040198 0
"2206" 120776088 379316629 0
"2207" 120776088 297821913 0
"2208" 120776088 74900833 0
"2209" 120776088 348132562 0
"2210" 120776088 166418189 0
"2211" 120776088 47845250 0
"2212" 120776088 187621954 0
"2213" 120776088 224747674 0
"2214" 49459744 28090573 0
"2215" 49459744 357113459 0
"2216" 49459744 24622013 0
"2217" 49459744 279655153 0
"2218" 49459744 305142543 0
"2219" 49459744 92324342 0
"2220" 49459744 47289264 0
"2221" 49459744 102537220 0
"2222" 49459744 46194360 0
"2223" 49459744 261167498 0
"2224" 86927679 353381230 0
"2225" 86927679 339672284 0
"2226" 86927679 188734206 0
"2227" 86927679 361898310 0
"2228" 86927679 260904733 0
"2229" 86927679 115186066 0
"2230" 86927679 194672513 0
"2231" 86927679 116520011 0
"2232" 86927679 191641077 0
"2233" 86927679 178964904 0
"2234" 86927679 73041796 0
"2235" 86927679 319415919 0
"2236" 86927679 393222101 0
"2237" 86927679 395758894 0
"2238" 86927679 228827876 0
"2239" 86927679 94950639 0
"2240" 86927679 50176112 0
"2241" 86927679 206251091 0
"2242" 86927679 118382081 0
"2243" 86927679 233700662 0
"2244" 86927679 382358582 0
"2245" 86927679 174178790 0
"2246" 86927679 292039073 0
"2247" 86927679 129009981 0
"2248" 86927679 350036650 0
"2249" 86927679 36836409 0
"2250" 86927679 93336990 0
"2251" 10599339 254922147 0
"2252" 10599339 56574130 0
"2253" 10599339 204405378 0
"2254" 10599339 64629914 0
"2255" 10599339 380280673 0
"2256" 10599339 372894791 0
"2257" 92870574 273811733 0
"2258" 92870574 128349585 0
"2259" 92870574 89741643 0
"2260" 75583025 116544652 0
"2261" 75583025 338769085 0
"2262" 75583025 3567533 0
"2263" 75583025 278039765 0
"2264" 75583025 161503120 0
"2265" 75583025 317699324 0
"2266" 23450918 43578886 0
"2267" 85832076 392092271 0
"2268" 26873143 304919800 0
"2269" 135563501 6037493 0
"2270" 135563501 6502030 0
"2271" 63083532 316329529 0
"2272" 63083532 62398961 0
"2273" 63083532 267818285 0
"2274" 63083532 326452724 0
"2275" 63083532 368395592 0
"2276" 63083532 42310286 0
"2277" 121472563 388998815 0
"2278" 83772729 63223214 0
"2279" 83772729 272531930 0
"2280" 8779015 205015444 0
"2281" 8779015 3096697 0
"2282" 31569374 170151996 0
"2283" 31569374 35317297 0
"2284" 62290396 194334496 0
"2285" 62290396 90521977 0
"2286" 62290396 241747319 0
"2287" 22332656 72898311 0
"2288" 44037373 255563290 0
"2289" 44037373 378327451 0
"2290" 44037373 347700944 0
"2291" 44037373 218937995 0
"2292" 42284380 348654760 0
"2293" 1932774 338710697 0
"2294" 105143440 181630953 0
"2295" 105143440 140806694 0
"2296" 105143440 217072192 0
"2297" 105143440 182354345 0
"2298" 105143440 303480592 0
"2299" 105143440 32076477 0
"2300" 105143440 82799238 0
"2301" 105143440 369095215 0
"2302" 105143440 293152644 0
"2303" 105143440 284853980 0
"2304" 141771158 268971847 0
"2305" 141771158 24186131 0
"2306" 74703764 360010027 0
"2307" 74703764 269995280 0
"2308" 74703764 95264914 0
"2309" 125492153 386062568 0
"2310" 106490158 382419193 0
"2311" 106490158 122541703 0
"2312" 106490158 56611237 0
"2313" 106490158 241747883 0
"2314" 106490158 59575160 0
"2315" 106490158 103261906 0
"2316" 106490158 38201545 0
"2317" 106490158 139279997 0
"2318" 106490158 35228093 0
"2319" 138810986 176328398 0
"2320" 138810986 73250393 0
"2321" 138810986 339626825 0
"2322" 138810986 111936307 0
"2323" 138810986 67897568 0
"2324" 138810986 77894652 0
"2325" 138810986 131166154 0
"2326" 138810986 148893156 0
"2327" 138810986 120161077 0
"2328" 138810986 320861946 0
"2329" 138810986 47562555 0
"2330" 138810986 14981757 0
"2331" 138810986 250847704 0
"2332" 138810986 63388090 0
"2333" 138810986 267584529 0
"2334" 138810986 223039352 0
"2335" 138810986 360680420 0
"2336" 138810986 365599275 0
"2337" 138810986 245758162 0
"2338" 98260519 116983728 0
"2339" 98260519 214583395 0
"2340" 98260519 242738160 0
"2341" 79401882 147358654 0
"2342" 88390200 332041875 0
"2343" 108426355 53472197 0
"2344" 108426355 388663961 0
"2345" 108426355 124365305 0
"2346" 108426355 179328664 0
"2347" 108426355 211970497 0
"2348" 108426355 393176363 0
"2349" 108426355 237950459 0
"2350" 108426355 95170688 0
"2351" 108426355 72906502 0
"2352" 108426355 201559061 0
"2353" 54908980 355457776 0
"2354" 54908980 376159216 0
"2355" 54908980 255172634 0
"2356" 131771420 107563325 0
"2357" 131771420 290366290 0
"2358" 74057376 147880256 0
"2359" 74057376 243379902 0
"2360" 74057376 323813784 0
"2361" 55908793 401630196 0
"2362" 55908793 266594444 0
"2363" 117552334 238867815 0
"2364" 34696590 105081904 0
"2365" 45116925 300991619 0
"2366" 55468330 365946695 0
"2367" 55468330 46933685 0
"2368" 55468330 231379424 0
"2369" 55468330 247212505 0
"2370" 55468330 241334802 0
"2371" 64087996 105734133 0
"2372" 64087996 69833674 0
"2373" 64087996 109995663 0
"2374" 64087996 219483645 0
"2375" 64087996 396525706 0
"2376" 64087996 51996121 0
"2377" 64087996 388810954 0
"2378" 64087996 95631483 0
"2379" 53897473 334441651 0
"2380" 54287784 199568383 0
"2381" 7166003 17518079 0
"2382" 107808763 46589158 0
"2383" 107808763 243931722 0
"2384" 107808763 185444217 0
"2385" 107808763 293314295 0
"2386" 107808763 354169372 0
"2387" 85932424 66889262 0
"2388" 85932424 335961429 0
"2389" 85932424 219007422 0
"2390" 85932424 255284954 0
"2391" 85932424 17712290 0
"2392" 99850835 178460477 0
"2393" 92456812 337549804 0
"2394" 70248359 179203664 0
"2395" 70248359 229892470 0
"2396" 70248359 342907367 0
"2397" 70248359 80499754 0
"2398" 70248359 232588509 0
"2399" 70248359 285154946 0
"2400" 70248359 41998883 0
"2401" 70248359 273804408 0
"2402" 70248359 67942280 0
"2403" 70248359 63443128 0
"2404" 70248359 208896657 0
"2405" 70248359 63491519 0
"2406" 70248359 126753619 0
"2407" 15969446 228830128 0
"2408" 15969446 349051797 0
"2409" 15969446 275619145 0
"2410" 15969446 258629791 0
"2411" 15969446 12060554 0
"2412" 86058116 139513041 0
"2413" 30706543 80446342 0
"2414" 135494736 59772766 0
"2415" 135494736 12550219 0
"2416" 135494736 67920489 0
"2417" 135494736 123032197 0
"2418" 39817255 91858293 0
"2419" 39817255 67460548 0
"2420" 69536379 81837587 0
"2421" 79976499 162050685 0
"2422" 79976499 287112029 0
"2423" 79976499 347731286 0
"2424" 79976499 150485980 0
"2425" 79976499 392346731 0
"2426" 79976499 290421901 0
"2427" 79976499 217416169 0
"2428" 79976499 119976524 0
"2429" 79976499 381529979 0
"2430" 79976499 303785455 0
"2431" 79976499 23665565 0
"2432" 79976499 241243916 0
"2433" 79976499 233947796 0
"2434" 79976499 47290643 0
"2435" 79976499 157262692 0
"2436" 79976499 50809239 0
"2437" 79976499 255082090 0
"2438" 79976499 18170459 0
"2439" 79976499 60309456 0
"2440" 38182692 150020871 0
"2441" 39309813 280947243 0
"2442" 6398552 79944314 0
"2443" 6398552 279587120 0
"2444" 127042682 216633998 0
"2445" 127042682 43455541 0
"2446" 127042682 275417848 0
"2447" 101801629 351033901 0
"2448" 75576517 87292799 0
"2449" 75576517 294018680 0
"2450" 18716126 323831388 0
"2451" 109059613 49002319 0
"2452" 22496560 58898376 0
"2453" 22496560 139239184 0
"2454" 22496560 233116343 0
"2455" 22496560 7301017 0
"2456" 22496560 216760929 0
"2457" 22496560 228798265 0
"2458" 22496560 1193119 0
"2459" 22496560 139234406 0
"2460" 22496560 182773126 0
"2461" 22496560 19051406 0
"2462" 22496560 387109316 0
"2463" 22496560 81726750 0
"2464" 22496560 302837775 0
"2465" 22496560 146183598 0
"2466" 22496560 154839391 0
"2467" 22496560 37523800 0
"2468" 22496560 187148882 0
"2469" 22496560 351007049 0
"2470" 22496560 26808958 0
"2471" 22496560 210816706 0
"2472" 47587432 99914346 0
"2473" 132694468 78114456 0
"2474" 132694468 266386911 0
"2475" 107886518 175100369 0
"2476" 107886518 224861726 0
"2477" 95233036 320025006 0
"2478" 95233036 245160551 0
"2479" 129451829 326090192 0
"2480" 72802416 81409538 0
"2481" 9525174 89104095 0
"2482" 131395085 321599479 0
"2483" 131395085 111161394 0
"2484" 68218327 385070939 0
"2485" 30562839 156579976 0
"2486" 30562839 344886421 0
"2487" 30562839 152011 0
"2488" 30562839 246992095 0
"2489" 55212549 384474422 0
"2490" 61950050 80796732 0
"2491" 114183097 196754738 0
"2492" 67972803 177207510 0
"2493" 93464833 66722357 0
"2494" 93464833 89242693 0
"2495" 93464833 68000960 0
"2496" 93464833 101276445 0
"2497" 8225919 339936696 0
"2498" 8225919 267441889 0
"2499" 8225919 148270332 0
"2500" 8225919 398989681 0
"2501" 68816517 80987051 0
"2502" 115814132 29490246 0
"2503" 74346830 352882725 0
"2504" 65087966 109322732 0
"2505" 65087966 382917775 0
"2506" 65087966 166891177 0
"2507" 65087966 149142045 0
"2508" 65087966 343390116 0
"2509" 65087966 140695540 0
"2510" 109857359 88308347 0
"2511" 60371446 5087984 0
"2512" 60371446 391255156 0
"2513" 60371446 352055116 0
"2514" 60371446 178886375 0
"2515" 60371446 35051885 0
"2516" 60371446 42544238 0
"2517" 60371446 311510292 0
"2518" 60371446 184615404 0
"2519" 60371446 122656623 0
"2520" 60371446 284026307 0
"2521" 60371446 176479576 0
"2522" 60371446 202819992 0
"2523" 60371446 266662191 0
"2524" 60371446 135059741 0
"2525" 60371446 286410858 0
"2526" 60371446 352217 0
"2527" 60371446 1210421 0
"2528" 60371446 132192317 0
"2529" 60371446 103129225 0
"2530" 60371446 368437221 0
"2531" 60371446 90337957 0
"2532" 60371446 324621470 0
"2533" 60371446 229353553 0
"2534" 60371446 307792517 0
"2535" 60371446 197870320 0
"2536" 60371446 227949979 0
"2537" 60371446 10578189 0
"2538" 60371446 393485463 0
"2539" 60371446 47437558 0
"2540" 60371446 150224386 0
"2541" 60371446 395948035 0
"2542" 60371446 2605295 0
"2543" 60371446 228607278 0
"2544" 60371446 400224907 0
"2545" 60371446 374540654 0
"2546" 60371446 49291304 0
"2547" 60371446 230500640 0
"2548" 60371446 81423041 0
"2549" 60371446 194701908 0
"2550" 60371446 386877513 0
"2551" 60371446 176748280 0
"2552" 60371446 291303549 0
"2553" 60371446 187847237 0
"2554" 60371446 59675040 0
"2555" 60371446 326811688 0
"2556" 8832019 229331958 0
"2557" 54257383 164260171 0
"2558" 54257383 303291734 0
"2559" 54257383 312636757 0
"2560" 65885234 35031927 0
"2561" 65885234 358481495 0
"2562" 65885234 248611186 0
"2563" 65885234 18068816 0
"2564" 65885234 221789598 0
"2565" 65885234 233013073 0
"2566" 65885234 136808636 0
"2567" 65885234 100823675 0
"2568" 65885234 186204750 0
"2569" 65885234 20624609 0
"2570" 34024423 142830340 0
"2571" 34024423 356698910 0
"2572" 35194603 83964527 0
"2573" 35194603 49616500 0
"2574" 35194603 204708264 0
"2575" 22696053 254011390 0
"2576" 77560967 154785680 0
"2577" 138304776 146363257 0
"2578" 138304776 15813745 0
"2579" 138304776 264097245 0
"2580" 138304776 226740383 0
"2581" 64497148 351611153 0
"2582" 64497148 32664458 0
"2583" 87722797 53962248 0
"2584" 87722797 380232393 0
"2585" 87722797 364362266 0
"2586" 77646698 6084417 0
"2587" 77646698 138894451 0
"2588" 77646698 262447904 0
"2589" 77646698 284331414 0
"2590" 77646698 265877404 0
"2591" 77646698 224531582 0
"2592" 77646698 29206411 0
"2593" 77646698 305569467 0
"2594" 77646698 386234227 0
"2595" 77646698 270710774 0
"2596" 77646698 1953734 0
"2597" 77646698 231310437 0
"2598" 77646698 403546533 0
"2599" 77646698 64975742 0
"2600" 77646698 367976668 0
"2601" 77646698 201633778 0
"2602" 77646698 155396115 0
"2603" 77646698 140023527 0
"2604" 77646698 166949095 0
"2605" 77646698 181802251 0
"2606" 77646698 210858063 0
"2607" 77646698 325202294 0
"2608" 77646698 37569625 0
"2609" 77646698 220139377 0
"2610" 77622415 22320397 0
"2611" 77622415 336052094 0
"2612" 77622415 389129871 0
"2613" 77622415 293123213 0
"2614" 77622415 366620513 0
"2615" 77622415 155599238 0
"2616" 77622415 114232541 0
"2617" 77622415 116232282 0
"2618" 77622415 242088370 0
"2619" 77622415 373241695 0
"2620" 77622415 55540237 0
"2621" 77622415 154455248 0
"2622" 77622415 266981492 0
"2623" 77622415 91044632 0
"2624" 77622415 301298808 0
"2625" 77622415 200903995 0
"2626" 77622415 239168223 0
"2627" 63105422 194626706 0
"2628" 63105422 190168191 0
"2629" 63105422 352268671 0
"2630" 63105422 256880878 0
"2631" 64190622 390420426 0
"2632" 39064405 280819651 0
"2633" 36106937 172061898 0
"2634" 36106937 192320985 0
"2635" 36106937 334244227 0
"2636" 36106937 374372301 0
"2637" 36106937 295559073 0
"2638" 36106937 290418014 0
"2639" 36106937 143149727 0
"2640" 36106937 224049950 0
"2641" 36106937 226850549 0
"2642" 36106937 42758945 0
"2643" 36106937 303205878 0
"2644" 36106937 169540009 0
"2645" 36106937 58727293 0
"2646" 36106937 303679247 0
"2647" 36106937 292320028 0
"2648" 37267625 302258058 0
"2649" 37267625 51413607 0
"2650" 37267625 169770089 0
"2651" 37267625 358986823 0
"2652" 37267625 244283806 0
"2653" 37267625 150143729 0
"2654" 37267625 327592177 0
"2655" 37267625 390123112 0
"2656" 58517853 290425 0
"2657" 58517853 264751892 0
"2658" 58517853 142205999 0
"2659" 58517853 46186797 0
"2660" 58517853 347441736 0
"2661" 58517853 156641612 0
"2662" 58517853 150065187 0
"2663" 58517853 178528599 0
"2664" 58517853 102631232 0
"2665" 58517853 212679600 0
"2666" 35087832 341428783 0
"2667" 141581350 35185710 0
"2668" 141581350 372416106 0
"2669" 141581350 61738421 0
"2670" 124322312 375702025 0
"2671" 124322312 15460482 0
"2672" 124322312 126088143 0
"2673" 23749054 175050020 0
"2674" 23749054 181269052 0
"2675" 23749054 369114490 0
"2676" 23749054 299809379 0
"2677" 23749054 350715571 0
"2678" 23749054 195378198 0
"2679" 78789513 58279621 0
"2680" 78789513 82883668 0
"2681" 78789513 118057665 0
"2682" 78789513 158022155 0
"2683" 78789513 282433578 0
"2684" 78789513 340611694 0
"2685" 78789513 344401927 0
"2686" 78789513 67227313 0
"2687" 78789513 370579700 0
"2688" 78789513 335495057 0
"2689" 78789513 311230891 0
"2690" 78789513 138429593 0
"2691" 78789513 229758917 0
"2692" 78789513 23772140 0
"2693" 78789513 275995983 0
"2694" 78789513 295644302 0
"2695" 78789513 348929072 0
"2696" 78789513 259304754 0
"2697" 78789513 244828709 0
"2698" 106078250 299941043 0
"2699" 93563618 396833028 0
"2700" 93563618 158642472 0
"2701" 93563618 196097510 0
"2702" 93563618 350584622 0
"2703" 93563618 375423291 0
"2704" 93563618 266981492 0
"2705" 93563618 184526880 0
"2706" 93563618 344005377 0
"2707" 93563618 255426426 0
"2708" 93563618 86365402 0
"2709" 93563618 363480827 0
"2710" 93563618 91044632 0
"2711" 76136427 368250082 0
"2712" 76136427 176389972 0
"2713" 70186590 320844560 0
"2714" 79397371 237016529 0
"2715" 102737187 196553431 0
"2716" 51631578 383769791 0
"2717" 51631578 311674876 0
"2718" 96919921 164351524 0
"2719" 96919921 260835843 0
"2720" 95335821 179521156 0
"2721" 95335821 34821250 0
"2722" 95335821 210218381 0
"2723" 51792834 255449320 0
"2724" 30606728 106542643 0
"2725" 30606728 119369027 0
"2726" 30606728 401553852 0
"2727" 30606728 403037039 0
"2728" 30606728 362914975 0
"2729" 30606728 19840526 0
"2730" 30606728 24176157 0
"2731" 30606728 137762590 0
"2732" 30606728 287607033 0
"2733" 30606728 134241000 0
"2734" 30606728 156727420 0
"2735" 30606728 302974600 0
"2736" 30606728 261604290 0
"2737" 30606728 141364366 0
"2738" 30606728 294287651 0
"2739" 30606728 107471854 0
"2740" 30606728 362764146 0
"2741" 30606728 258442243 0
"2742" 15233684 290364247 0
"2743" 15233684 267877015 0
"2744" 122461063 138891340 0
"2745" 122461063 228860210 0
"2746" 122461063 358082329 0
"2747" 122461063 293103919 0
"2748" 133641782 255009253 0
"2749" 133641782 21472392 0
"2750" 133641782 43534727 0
"2751" 133641782 180432347 0
"2752" 133641782 233263181 0
"2753" 133641782 98134229 0
"2754" 133641782 104007798 0
"2755" 133641782 66713031 0
"2756" 133641782 105599994 0
"2757" 133641782 130425759 0
"2758" 133641782 235587610 0
"2759" 133641782 387171503 0
"2760" 133641782 142572971 0
"2761" 133641782 165307013 0
"2762" 133641782 55174277 0
"2763" 133641782 343159216 0
"2764" 133641782 263499820 0
"2765" 133641782 391043029 0
"2766" 133641782 283115525 0
"2767" 133641782 247707243 0
"2768" 133641782 82954934 0
"2769" 133641782 314248251 0
"2770" 133641782 249707127 0
"2771" 8716998 157004124 0
"2772" 8716998 346788200 0
"2773" 33543261 187864672 0
"2774" 33543261 95734368 0
"2775" 50301733 279310591 0
"2776" 50301733 199249620 0
"2777" 50301733 252132599 0
"2778" 50301733 81392053 0
"2779" 40994655 116560369 0
"2780" 40994655 231685385 0
"2781" 40994655 283403306 0
"2782" 40994655 80644487 0
"2783" 40994655 210383175 0
"2784" 40994655 216838615 0
"2785" 40994655 111738726 0
"2786" 40994655 139564859 0
"2787" 40994655 370962225 0
"2788" 40994655 3976981 0
"2789" 69419619 93324063 0
"2790" 69419619 4646934 0
"2791" 88965791 281153545 0
"2792" 11926956 398468852 0
"2793" 141932210 127325769 0
"2794" 45403091 187238763 0
"2795" 45403091 373640617 0
"2796" 45403091 337119794 0
"2797" 45403091 208600040 0
"2798" 16207363 270786620 0
"2799" 82705236 232025276 0
"2800" 82705236 81572520 0
"2801" 82705236 64979385 0
"2802" 131804738 133528208 0
"2803" 120784777 80129444 0
"2804" 76413893 223240484 0
"2805" 76413893 292195458 0
"2806" 76413893 244561340 0
"2807" 76413893 276328678 0
"2808" 108000958 347699709 0
"2809" 15407004 64774548 0
"2810" 15407004 154209955 0
"2811" 76614706 374842582 0
"2812" 76614706 155657063 0
"2813" 78275733 200051509 0
"2814" 78275733 190459138 0
"2815" 78275733 106918930 0
"2816" 78275733 158795258 0
"2817" 78275733 98034939 0
"2818" 129254313 113194033 0
"2819" 129254313 301656909 0
"2820" 3303277 399672601 0
"2821" 3303277 84775725 0
"2822" 3303277 220780684 0
"2823" 3303277 207940022 0
"2824" 3303277 230970843 0
"2825" 123053379 211953653 0
"2826" 123053379 70636036 0
"2827" 123053379 78567584 0
"2828" 123053379 345464261 0
"2829" 90401388 48126075 0
"2830" 90401388 60433776 0
"2831" 90401388 39033418 0
"2832" 90401388 375132674 0
"2833" 13532967 127947626 0
"2834" 85169591 401809465 0
"2835" 85169591 106542643 0
"2836" 85169591 131904115 0
"2837" 114283742 76256730 0
"2838" 114283742 116262033 0
"2839" 114283742 169560754 0
"2840" 124471795 382953212 0
"2841" 124471795 41620311 0
"2842" 124471795 343903114 0
"2843" 124471795 129857166 0
"2844" 124471795 36513500 0
"2845" 50556227 13378619 0
"2846" 50556227 33216767 0
"2847" 50556227 173588362 0
"2848" 50556227 173021966 0
"2849" 50556227 104898247 0
"2850" 50556227 246914860 0
"2851" 50556227 48881171 0
"2852" 50556227 294368651 0
"2853" 50556227 18374849 0
"2854" 50556227 244357437 0
"2855" 50556227 49867113 0
"2856" 110857935 32901194 0
"2857" 110857935 156861211 0
"2858" 32018617 166644046 0
"2859" 74356194 10831936 0
"2860" 74356194 381537384 0
"2861" 74356194 301964945 0
"2862" 81369260 356735419 0
"2863" 81369260 112689124 0
"2864" 10871782 118821580 0
"2865" 43580053 235565777 0
"2866" 43580053 219265111 0
"2867" 43580053 73067759 0
"2868" 43580053 136279949 0
"2869" 43580053 151894633 0
"2870" 43580053 222515788 0
"2871" 135983226 358480829 0
"2872" 4931612 296107760 0
"2873" 106990912 167207358 0
"2874" 106990912 370757635 0
"2875" 85381452 376854790 0
"2876" 130463595 167074648 0
"2877" 96263195 278839541 0
"2878" 96263195 143681566 0
"2879" 20262488 381733675 0
"2880" 20262488 211925453 0
"2881" 20262488 37101896 0
